H01,H02,H03,H04,H05,H06,H07,H08,date,rands,new_date
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.2020,139.65,2020-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.2020,137.32,2020-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,March.Online.Price,147.31,2020-03-01 (online price)
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.2020,139.06,2020-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.20,143.8,2020-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.20,151.55,2020-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.20,158.35,2020-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.20,158.86,2020-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.20,145.48,2020-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Oct.20,144.76,2020-10-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Nov.20,164.41,2020-11-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Dec.20,144.01,2020-12-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.21,152.38,2021-01-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.21,162.68,2021-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.21,161.49,2021-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.21,166.31,2021-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.21,165.78,2021-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.21,166.77,2021-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.21,162.99,2021-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.21,171.58,2021-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.21,172.97,2021-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Oct.21,168.15,2021-10-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Nov.21,156.26,2021-11-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Dec.21,159.78,2021-12-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.22,158.29,2022-01-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.22,166.91,2022-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.22,169.58,2022-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.22,178.14,2022-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.22,170.24,2022-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.22,163.46,2022-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.22,155.4,2022-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.22,168.67,2022-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.22,170.38,2022-09-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Oct.22,172.73,2022-10-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Nov.22,174.96,2022-11-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Dec.22,172.68,2022-12-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jan.23,177.67,2023-01-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Feb.23,178.46,2023-02-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Mar.23,177.38,2023-03-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Apr.23,183.81,2023-04-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,May.23,189.8,2023-05-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jun.23,202.88,2023-06-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Jul.23,203.37,2023-07-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Aug.23,210.24,2023-08-01
P0141,Consumer Price Index,9341001,Dog food - Pellets,Price (Rand),Monthly,10937,8 Kilogram,Sep.23,213.99,2023-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.2017,22.79,2017-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.2017,22.85,2017-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.2017,22.34,2017-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.2017,21.96,2017-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.2017,22.29,2017-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.2017,23.15,2017-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.2017,23.76,2017-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.2017,22.58,2017-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.2017,23.39,2017-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Oct.2017,23.25,2017-10-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Nov.2017,22.82,2017-11-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Dec.2017,23.23,2017-12-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.2018,24.01,2018-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.2018,23.12,2018-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.2018,23.07,2018-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.2018,23.57,2018-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.2018,23.27,2018-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.2018,24.12,2018-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.2018,23.78,2018-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.2018,24.32,2018-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.2018,24.28,2018-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Oct.2018,23.51,2018-10-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Nov.2018,24.46,2018-11-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Dec.2018,23.97,2018-12-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.2019,24.96,2019-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.2019,24.62,2019-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.2019,23.71,2019-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.2019,24.88,2019-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.2019,25.34,2019-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.2019,25.25,2019-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.2019,25.5,2019-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.2019,24.71,2019-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.2019,25.98,2019-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Oct.2019,24.71,2019-10-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Nov.2019,26.15,2019-11-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Dec.2019,25.95,2019-12-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.2020,25.61,2020-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.2020,25.33,2020-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.2020,25.43,2020-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,March.Online.Price,24.78,2020-03-01 (online price)
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.2020,24.42,2020-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.20,26.12,2020-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.20,25.43,2020-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.20,28.08,2020-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.20,27.34,2020-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.20,27.51,2020-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Oct.20,26.93,2020-10-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Nov.20,27.18,2020-11-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Dec.20,27.67,2020-12-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.21,28.16,2021-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.21,27.99,2021-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.21,28.19,2021-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.21,29.07,2021-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.21,29.22,2021-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.21,29.52,2021-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.21,29.85,2021-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.21,29.98,2021-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.21,29.57,2021-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Oct.21,29.93,2021-10-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Nov.21,30.18,2021-11-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Dec.21,29.79,2021-12-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.22,29.59,2022-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.22,30.75,2022-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.22,32.35,2022-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.22,33.55,2022-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.22,34.48,2022-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.22,34.79,2022-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.22,32.5,2022-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.22,31.59,2022-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.22,32.01,2022-09-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Oct.22,33.28,2022-10-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Nov.22,32.82,2022-11-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Dec.22,33.28,2022-12-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jan.23,33.4,2023-01-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Feb.23,33.77,2023-02-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Mar.23,33.86,2023-03-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Apr.23,33.88,2023-04-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,May.23,34.32,2023-05-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jun.23,36.67,2023-06-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Jul.23,36.85,2023-07-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Aug.23,37.55,2023-08-01
P0141,Consumer Price Index,9341002,Dog food - tinned,Price (Rand),Monthly,10908,775 Gram,Sep.23,38.03,2023-09-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jan.2017,14.28,2017-01-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Feb.2017,14.23,2017-02-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Mar.2017,13.95,2017-03-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Apr.2017,14.21,2017-04-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,May.2017,13.99,2017-05-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jun.2017,14.21,2017-06-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jul.2017,14.02,2017-07-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Aug.2017,14.37,2017-08-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Sep.2017,14.45,2017-09-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Oct.2017,14.27,2017-10-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Nov.2017,13.72,2017-11-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Dec.2017,14.01,2017-12-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jan.2018,14.67,2018-01-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Feb.2018,14.06,2018-02-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Mar.2018,14.53,2018-03-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Apr.2018,14.49,2018-04-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,May.2018,14.7,2018-05-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jun.2018,15.11,2018-06-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jul.2018,14.98,2018-07-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Aug.2018,14.73,2018-08-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Sep.2018,14.88,2018-09-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Oct.2018,15.19,2018-10-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Nov.2018,15.29,2018-11-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Dec.2018,15.31,2018-12-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jan.2019,15.26,2019-01-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Feb.2019,15.08,2019-02-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Mar.2019,15.04,2019-03-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Apr.2019,15.37,2019-04-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,May.2019,15.84,2019-05-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jun.2019,15.73,2019-06-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jul.2019,15.61,2019-07-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Aug.2019,15.52,2019-08-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Sep.2019,15.66,2019-09-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Oct.2019,15.83,2019-10-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Nov.2019,15.95,2019-11-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Dec.2019,15.83,2019-12-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jan.2020,15.98,2020-01-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Feb.2020,16.63,2020-02-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Mar.2020,15.92,2020-03-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,March.Online.Price,14.99,2020-03-01 (online price)
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Apr.2020,16.05,2020-04-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,May.20,16.99,2020-05-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jun.20,16.99,2020-06-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Jul.20,16.52,2020-07-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Aug.20,15.55,2020-08-01
P0141,Consumer Price Index,9341003,Cat food - tinned,Price (Rand),Monthly,10881,385 Gram,Sep.20,15.57,2020-09-01
